taps_from_fp,offset_m,amplitude_norm_diff,amplitude_norm_diff_pos,background_mean,phase2_mean,n_background,n_phase2
39,6.10982528903241,0.209814696255544,0.209814696255544,1.90533780135052,2.11515249760606,97,99
39.5,6.18514319174585,0.13724779027658,0.13724779027658,2.13265019430928,2.26989798458586,97,99
40,6.26045513937285,-0.0150850615096365,0,2.30764361422681,2.29255855271717,97,99
40.5,6.33576134427426,-0.135197999414339,0,2.31430184301031,2.17910384359597,97,99
41,6.41106200881726,-0.0983881897158179,0,1.72582782543298,1.62743963571716,97,99
41.5,6.4863573259573,-0.0181376123627042,0,0.976236947453602,0.958099335090898,97,99
42,6.56164747977975,-0.147404824157031,0,0.887436414773199,0.740031590616168,97,99
42.5,6.63693264600448,-0.382208238158717,0,1.25939028785568,0.877182049696962,97,99
43,6.71221299245636,-0.350111405255336,0,1.73270522063918,1.38259381538384,97,99
43.5,6.78748867950437,-0.143544629651771,0,2.06613363776289,1.92258900811112,97,99
44,6.86275986047159,0.0834183634638146,0.0834183634638146,2.31495791304124,2.39837627650506,97,99
44.5,6.93802668201845,0.255234311325638,0.255234311325638,2.53877992838145,2.79401423970709,97,99
45,7.01328928450125,0.238896588962714,0.238896588962714,2.43777794284536,2.67667453180808,97,99
45.5,7.08854780230761,0.155012977497978,0.155012977497978,2.09035966535051,2.24537264284849,97,99
46,7.16380236417086,0.0854557967693468,0.0854557967693468,1.47605159791752,1.56150739468686,97,99
46.5,7.23905309346464,0.0675416452387755,0.0675416452387755,0.847601099680406,0.915142744919181,97,99
47,7.31430010847928,0.0585554618690001,0.0585554618690001,0.490639842484533,0.549195304353533,97,99
47.5,7.38954352268122,0.00364779502477541,0.00364779502477541,0.321620817773197,0.325268612797973,97,99
48,7.46478344495673,-0.00775564716963301,0,0.325315723896906,0.317560076727273,97,99
48.5,7.5400199798409,0.0162983302028521,0.0162983302028521,0.369552206958762,0.385850537161614,97,99
49,7.61525322773314,-0.00348522319723388,0,0.53598149376289,0.532496270565656,97,99
49.5,7.69048328509984,-0.0653168913756113,0,0.743573348092787,0.678256456717176,97,99
50,7.76571024466533,-0.119225404398314,0,0.775543263216494,0.656317858818181,97,99
50.5,7.84093419559175,-0.126915025252731,0,0.681761398010307,0.554846372757576,97,99
51,7.91615522364866,-0.100192617774131,0,0.555252531319586,0.455059913545455,97,99
