taps_from_fp,offset_m,amplitude_norm_diff,amplitude_norm_diff_pos,background_mean,phase2_mean,n_background,n_phase2
92,14.0036766158034,-0.143144366952464,0,1.65706546307368,1.51392109612122,95,99
92.5,14.0787941965532,-0.129413747157455,0,1.21844113914737,1.08902739198991,95,99
93,14.1539112724222,-0.0710870857175975,0,0.819255291010529,0.748168205292931,95,99
93.5,14.2290278514064,0.00725870719743948,0.00725870719743948,0.969744237863157,0.977002945060596,95,99
94,14.3041439413339,0.121140302244005,0.121140302244005,1.40939049621053,1.53053079845453,95,99
94.5,14.379259549869,0.200132452307063,0.200132452307063,1.6869181164,1.88705056870706,95,99
95,14.4543746845168,0.180258142668593,0.180258142668593,1.59797496045263,1.77823310312122,95,99
95.5,14.529489352627,0.14710989328412,0.14710989328412,1.15670288696842,1.30381278025254,95,99
96,14.604603561398,0.0575701680722106,0.0575701680722106,0.701728593463158,0.759298761535368,95,99
96.5,14.6797173178812,-0.0930914555520385,0,0.454487249663156,0.361395794111118,95,99
97,14.7548306289839,-0.14075877713387,0,0.419126191063158,0.278367413929288,95,99
97.5,14.8299435014736,-0.0898558854114893,0,0.57397589368421,0.484120008272721,95,99
98,14.9050559419816,0.00538990786856974,0.00538990786856974,0.809284627252633,0.814674535121202,95,99
98.5,14.9801679570057,NaN,NaN,NaN,NaN,58,59
99,15.0552795529143,NaN,NaN,NaN,NaN,1,1
99.5,15.1303907359493,NaN,NaN,NaN,NaN,1,0
100,15.2055015122291,NaN,NaN,NaN,NaN,0,0
